Date,Open,High,Low,Close,Adj Close,Volume
2021-05-03,194.75,195.94000244140625,190.47000122070312,191.83999633789062,190.80149841308594,2245300.0
2021-05-04,188.5,191.75,185.1999969482422,191.08999633789062,190.05557250976562,4444300.0
2021-05-05,192.02000427246094,192.72999572753906,188.47000122070312,190.41000366210938,189.37925720214844,4243000.0
2021-05-06,189.4199981689453,192.6199951171875,186.25999450683594,192.52000427246094,191.47784423828125,2785600.0
2021-05-07,195.0,198.5,193.3300018310547,197.9199981689453,196.84860229492188,3321400.0
2021-05-10,195.3000030517578,196.41000366210938,188.91000366210938,189.02999877929688,188.0067138671875,2850400.0
2021-05-11,183.4199981689453,192.8300018310547,182.58999633789062,192.5399932861328,191.49771118164062,3037300.0
2021-05-12,187.7899932861328,189.99000549316406,181.72000122070312,182.77999877929688,181.79055786132812,3820500.0
2021-05-13,184.85000610351562,189.1300048828125,184.69000244140625,186.44000244140625,185.4307403564453,2586100.0
2021-05-14,188.8000030517578,194.9499969482422,188.16000366210938,192.27000427246094,191.2292022705078,2953800.0
2021-05-17,190.25999450683594,191.47000122070312,187.24000549316406,191.17999267578125,190.14508056640625,2244600.0
2021-05-18,193.07000732421875,195.35000610351562,191.17999267578125,191.25,190.21470642089844,2288500.0
2021-05-19,187.16000366210938,195.80999755859375,186.1199951171875,194.94000244140625,193.88473510742188,2748900.0
2021-05-20,195.58999633789062,200.6199951171875,195.58999633789062,199.6699981689453,198.58912658691406,2641400.0
2021-05-21,201.1300048828125,202.32000732421875,199.17999267578125,199.83999633789062,198.75820922851562,2237200.0
2021-05-24,200.74000549316406,205.6999969482422,200.74000549316406,204.3800048828125,203.2736358642578,2092100.0
2021-05-25,206.0,206.63999938964844,204.1300048828125,204.75999450683594,203.6515655517578,1916500.0
2021-05-26,204.69000244140625,207.86000061035156,204.02000427246094,206.13999938964844,205.02410888671875,1983300.0
2021-05-27,206.50999450683594,210.41000366210938,205.0,210.22000122070312,209.08201599121094,3503800.0
2021-05-28,210.5,213.2899932861328,209.6999969482422,211.4199981689453,210.27552795410156,2239000.0
2021-06-01,212.85000610351562,214.3000030517578,207.64999389648438,207.91000366210938,206.78453063964844,2264800.0
2021-06-02,207.1199951171875,208.55999755859375,205.49000549316406,207.85000610351562,206.724853515625,1764800.0
2021-06-03,205.58999633789062,205.77000427246094,200.6300048828125,200.75,199.6632843017578,3895100.0
2021-06-04,201.35000610351562,203.25,200.6699981689453,202.0,200.90650939941406,3485600.0
2021-06-07,202.0,202.0,199.72000122070312,201.14999389648438,200.0611114501953,2587800.0
2021-06-08,203.0800018310547,203.0800018310547,197.5,198.25,197.17681884765625,3322600.0
2021-06-09,198.7100067138672,199.60000610351562,196.52000427246094,197.3800048828125,196.31153869628906,1939000.0
2021-06-10,198.0,202.66000366210938,197.6999969482422,201.0500030517578,199.96165466308594,2371200.0
2021-06-11,201.00999450683594,202.41000366210938,199.42999267578125,201.1300048828125,200.04122924804688,1810900.0
2021-06-14,201.5500030517578,204.47000122070312,199.0800018310547,203.57000732421875,203.03636169433594,2099600.0
2021-06-15,202.7899932861328,204.9600067138672,201.86000061035156,202.99000549316406,202.4578857421875,2071400.0
2021-06-16,204.0,204.44000244140625,197.41000366210938,200.25999450683594,199.7350311279297,2017600.0
2021-06-17,199.77000427246094,201.17999267578125,195.2899932861328,198.42999267578125,197.90982055664062,1781300.0
2021-06-18,195.6199951171875,197.02000427246094,192.7100067138672,193.10000610351562,192.59381103515625,4796600.0
2021-06-21,194.35000610351562,198.67999267578125,193.49000549316406,198.4600067138672,197.93975830078125,2312300.0
2021-06-22,197.7100067138672,198.7100067138672,195.72000122070312,197.39999389648438,196.8825225830078,1646000.0
2021-06-23,196.08999633789062,199.8699951171875,195.94000244140625,199.14999389648438,198.62794494628906,1672000.0
2021-06-24,200.99000549316406,205.11000061035156,200.38999938964844,203.8300018310547,203.29568481445312,2570300.0
2021-06-25,204.47000122070312,206.39999389648438,202.44000244140625,204.1699981689453,203.63478088378906,13139800.0
2021-06-28,205.85000610351562,206.77000427246094,203.4600067138672,206.17999267578125,205.63951110839844,1931300.0
2021-06-29,205.67999267578125,207.9499969482422,204.91000366210938,207.6999969482422,207.15553283691406,1802300.0
2021-06-30,207.5800018310547,207.6699981689453,203.6300048828125,205.72000122070312,205.18072509765625,2167900.0
2021-07-01,205.5399932861328,205.7100067138672,201.27000427246094,201.86000061035156,201.33084106445312,1551600.0
2021-07-02,203.19000244140625,203.94000244140625,200.94000244140625,202.72999572753906,202.1985626220703,1197200.0
2021-07-06,202.72999572753906,203.9199981689453,199.85000610351562,201.74000549316406,201.21116638183594,2135900.0
2021-07-07,203.0,203.47000122070312,197.7899932861328,198.35000610351562,197.83004760742188,2079100.0
2021-07-08,194.22000122070312,197.1300048828125,191.75,195.99000549316406,195.4762420654297,1930500.0
2021-07-09,196.10000610351562,201.25,194.80999755859375,200.35000610351562,199.82479858398438,1384600.0
2021-07-12,202.39999389648438,204.49000549316406,200.72000122070312,204.41000366210938,203.87416076660156,2090400.0
2021-07-13,203.7100067138672,204.8300018310547,202.88999938964844,204.0,203.46522521972656,1708500.0
2021-07-14,206.55999755859375,208.75,202.55999755859375,203.5500030517578,203.01641845703125,1612600.0
2021-07-15,197.25,199.57000732421875,192.80999755859375,194.41000366210938,193.90037536621094,3957600.0
2021-07-16,195.38999938964844,197.27000427246094,189.5399932861328,190.11000061035156,189.6116485595703,2342300.0
2021-07-19,187.55999755859375,189.3699951171875,184.9199981689453,188.6199951171875,188.12554931640625,2592700.0
2021-07-20,189.08999633789062,195.02000427246094,187.83999633789062,193.30999755859375,192.80325317382812,1797100.0
2021-07-21,193.0,198.67999267578125,193.0,198.6199951171875,198.09933471679688,1890900.0
2021-07-22,196.83999633789062,196.83999633789062,192.25,194.30999755859375,193.80062866210938,1926400.0
2021-07-23,195.69000244140625,196.94000244140625,193.7899932861328,196.35000610351562,195.83529663085938,1933400.0
2021-07-26,196.0,198.72000122070312,195.72999572753906,198.16000366210938,197.6405487060547,1535800.0
2021-07-27,196.52999877929688,197.0,190.64999389648438,194.25,193.74078369140625,2024800.0
2021-07-28,195.16000366210938,200.10000610351562,195.16000366210938,198.5800018310547,198.0594482421875,1752900.0
2021-07-29,201.77000427246094,204.8300018310547,201.02000427246094,204.27000427246094,203.73452758789062,1671300.0
2021-07-30,202.33999633789062,206.6699981689453,202.02000427246094,206.38999938964844,205.84896850585938,1635500.0
2021-08-02,210.1999969482422,215.88999938964844,208.55999755859375,208.97999572753906,208.4321746826172,3383900.0
2021-08-03,210.10000610351562,210.99000549316406,203.0399932861328,210.52999877929688,209.97811889648438,2082400.0
2021-08-04,211.1300048828125,214.33999633789062,209.63999938964844,212.42999267578125,211.8731231689453,1817900.0
2021-08-05,213.32000732421875,214.8800048828125,211.11000061035156,212.89999389648438,212.34188842773438,1777900.0
2021-08-06,211.69000244140625,214.32000732421875,211.69000244140625,213.75,213.18966674804688,1259700.0
2021-08-09,215.1199951171875,218.16000366210938,212.9199981689453,217.11000061035156,216.54086303710938,2147300.0
2021-08-10,216.7100067138672,218.02999877929688,214.19000244140625,217.25999450683594,216.69046020507812,1564700.0
2021-08-11,217.6699981689453,218.83999633789062,214.00999450683594,218.4199981689453,217.84742736816406,1475400.0
2021-08-12,216.4499969482422,217.22999572753906,213.3800048828125,214.52999877929688,213.96762084960938,2398900.0
2021-08-13,214.13999938964844,216.82000732421875,213.52000427246094,215.25999450683594,214.69570922851562,1421500.0
2021-08-16,212.97999572753906,214.60000610351562,211.97999572753906,213.17999267578125,212.62115478515625,1543300.0
2021-08-17,211.27999877929688,211.77000427246094,204.60000610351562,206.5,205.95867919921875,2280900.0
2021-08-18,206.5,208.07000732421875,203.60000610351562,203.82000732421875,203.28570556640625,1536700.0
2021-08-19,200.75,203.4199981689453,199.61000061035156,203.02000427246094,202.48780822753906,2372200.0
2021-08-20,202.6999969482422,205.22999572753906,202.35000610351562,205.0,204.46261596679688,1325100.0
2021-08-23,206.33999633789062,211.30999755859375,206.33999633789062,210.6300048828125,210.07785034179688,1739100.0
2021-08-24,212.27999877929688,215.05999755859375,211.8300018310547,214.52000427246094,213.95765686035156,1688100.0
2021-08-25,216.0,219.0800018310547,215.2899932861328,217.7899932861328,217.2190704345703,1909100.0
2021-08-26,217.24000549316406,223.3800048828125,215.6300048828125,222.24000549316406,221.6574249267578,2331200.0
2021-08-27,222.77000427246094,226.8800048828125,221.99000549316406,226.50999450683594,225.9162139892578,1746200.0
2021-08-30,227.33999633789062,228.72000122070312,225.5500030517578,227.63999938964844,227.0432586669922,1150600.0
2021-08-31,222.25,222.25,209.8000030517578,215.1300048828125,214.56605529785156,5156700.0
2021-09-01,215.4499969482422,215.86000061035156,211.4499969482422,211.5,210.94557189941406,2551900.0
2021-09-02,212.9199981689453,213.22999572753906,210.7100067138672,211.91000366210938,211.35450744628906,1856200.0
2021-09-03,213.08999633789062,215.3800048828125,212.3000030517578,212.99000549316406,212.43167114257812,1813700.0
2021-09-07,213.4499969482422,213.49000549316406,211.36000061035156,212.86000061035156,212.302001953125,1822300.0
2021-09-08,211.94000244140625,212.74000549316406,207.25,208.1199951171875,207.57443237304688,1740900.0
2021-09-09,209.8300018310547,211.91000366210938,209.0,210.4600067138672,209.90830993652344,2448000.0
2021-09-10,212.94000244140625,216.5,212.0,212.1199951171875,211.56393432617188,1835500.0
2021-09-13,214.42999267578125,216.25999450683594,211.67999267578125,214.77000427246094,214.20700073242188,1416500.0
2021-09-14,216.11000061035156,216.32000732421875,211.14999389648438,211.47999572753906,211.47999572753906,1405300.0
2021-09-15,212.6699981689453,212.6999969482422,209.97000122070312,212.33999633789062,212.33999633789062,1414800.0
2021-09-16,211.02999877929688,213.7100067138672,208.7899932861328,213.02999877929688,213.02999877929688,1502900.0
2021-09-17,211.6300048828125,212.19000244140625,207.91000366210938,209.3300018310547,209.3300018310547,4877800.0
2021-09-20,204.91000366210938,205.0,198.94000244140625,202.77999877929688,202.77999877929688,2959400.0
2021-09-21,204.66000366210938,207.77000427246094,203.00999450683594,206.05999755859375,206.05999755859375,1524200.0
2021-09-22,207.80999755859375,213.27000427246094,207.11000061035156,213.0800018310547,213.0800018310547,1734600.0
2021-09-23,214.14999389648438,218.0800018310547,213.00999450683594,216.35000610351562,216.35000610351562,1430600.0
2021-09-24,215.00999450683594,218.02000427246094,214.02999877929688,216.6699981689453,216.6699981689453,1096900.0
2021-09-27,214.1999969482422,218.13999938964844,212.72000122070312,216.69000244140625,216.69000244140625,1069800.0
2021-09-28,212.64999389648438,214.0,205.9499969482422,206.19000244140625,206.19000244140625,2201900.0
2021-09-29,202.91000366210938,203.7899932861328,197.86000061035156,198.75,198.75,1976600.0
2021-09-30,200.57000732421875,201.49000549316406,195.7100067138672,195.8699951171875,195.8699951171875,2343100.0
2021-10-01,196.3300018310547,197.27999877929688,191.0,192.88999938964844,192.88999938964844,3381500.0
2021-10-04,193.7100067138672,193.94000244140625,187.91000366210938,188.9499969482422,188.9499969482422,2551700.0
2021-10-05,190.69000244140625,193.58999633789062,188.67999267578125,191.6300048828125,191.6300048828125,2246300.0
2021-10-06,188.6699981689453,191.94000244140625,188.41000366210938,190.89999389648438,190.89999389648438,1847300.0
2021-10-07,193.50999450683594,197.3699951171875,193.50999450683594,193.85000610351562,193.85000610351562,1514500.0
2021-10-08,194.50999450683594,194.6699981689453,189.99000549316406,190.30999755859375,190.30999755859375,1394200.0
2021-10-11,189.33999633789062,191.16000366210938,185.74000549316406,185.94000244140625,185.94000244140625,2144000.0
2021-10-12,187.14999389648438,187.75,182.33999633789062,183.19000244140625,183.19000244140625,3021000.0
2021-10-13,184.4199981689453,186.22000122070312,182.41000366210938,183.10000610351562,183.10000610351562,2765500.0
2021-10-14,187.0,189.94000244140625,186.75999450683594,189.10000610351562,189.10000610351562,2682300.0
2021-10-15,190.38999938964844,191.72999572753906,189.10000610351562,189.80999755859375,189.80999755859375,1772500.0
2021-10-18,188.2100067138672,192.32000732421875,187.14999389648438,192.25999450683594,192.25999450683594,2028200.0
2021-10-19,192.8300018310547,197.1300048828125,191.52000427246094,196.9499969482422,196.9499969482422,2100400.0
2021-10-20,196.55999755859375,199.7899932861328,194.7899932861328,197.52000427246094,197.52000427246094,2100400.0
2021-10-21,196.3000030517578,201.52000427246094,196.0,201.25,201.25,1688600.0
2021-10-22,201.5800018310547,203.42999267578125,199.8800048828125,199.92999267578125,199.92999267578125,1829500.0
2021-10-25,200.66000366210938,202.1300048828125,199.77999877929688,200.2899932861328,200.2899932861328,1390500.0
2021-10-26,201.0800018310547,201.16000366210938,193.77000427246094,196.14999389648438,196.14999389648438,2706600.0
2021-10-27,193.72000122070312,195.17999267578125,190.83999633789062,192.41000366210938,192.41000366210938,2882400.0
2021-10-28,194.33999633789062,200.1300048828125,194.13999938964844,199.89999389648438,199.89999389648438,1930900.0
2021-10-29,197.74000549316406,201.80999755859375,197.22000122070312,200.86000061035156,200.86000061035156,1604600.0
2021-11-01,202.6199951171875,206.5800018310547,202.00999450683594,205.1300048828125,205.1300048828125,3419000.0
2021-11-02,205.52000427246094,208.47000122070312,203.17999267578125,206.55999755859375,206.55999755859375,2991100.0
2021-11-03,207.49000549316406,217.1300048828125,206.72000122070312,215.77999877929688,215.77999877929688,3378900.0
2021-11-04,215.99000549316406,219.42999267578125,215.0,219.25999450683594,219.25999450683594,2326300.0
2021-11-05,220.0,224.7899932861328,219.9499969482422,224.25,224.25,2835800.0
2021-11-08,223.66000366210938,227.5,221.25999450683594,223.0800018310547,223.0800018310547,3829600.0
2021-11-09,223.24000549316406,223.3800048828125,218.33999633789062,221.0500030517578,221.0500030517578,1625200.0
2021-11-10,218.4600067138672,220.19000244140625,212.77000427246094,214.22000122070312,214.22000122070312,2262000.0
2021-11-11,223.25999450683594,223.33999633789062,214.14999389648438,219.10000610351562,219.10000610351562,4639700.0
2021-11-12,219.5800018310547,220.5399932861328,214.41000366210938,217.82000732421875,217.82000732421875,2829000.0
2021-11-15,221.0,221.0,215.19000244140625,215.67999267578125,215.67999267578125,2003200.0
2021-11-16,215.1999969482422,219.97000122070312,214.39999389648438,219.25999450683594,219.25999450683594,1497200.0
2021-11-17,219.25999450683594,219.25999450683594,215.6699981689453,217.80999755859375,217.80999755859375,1376500.0
2021-11-18,218.75999450683594,220.6699981689453,216.36000061035156,220.5800018310547,220.5800018310547,2494200.0
2021-11-19,220.5800018310547,221.80999755859375,219.63999938964844,221.25999450683594,221.25999450683594,2124200.0
2021-11-22,222.30999755859375,225.66000366210938,219.44000244140625,221.8699951171875,221.8699951171875,2846000.0
2021-11-23,221.41000366210938,224.08999633789062,215.57000732421875,219.1199951171875,219.1199951171875,2070000.0
2021-11-24,216.60000610351562,221.22000122070312,214.32000732421875,221.02999877929688,221.02999877929688,1630900.0
2021-11-26,213.1199951171875,217.55999755859375,210.25,212.4499969482422,212.4499969482422,1776500.0
2021-11-29,216.75,224.25999450683594,215.10000610351562,223.94000244140625,223.94000244140625,2412500.0
2021-11-30,,,,,,
